Code géographique,Libellé géographique,Statut de la commune 2017,Département,Région
58261,Saint-Père,B,58,27
58262,Saint-Péreuse,R,58,27
58263,Saint-Pierre-du-Mont,R,58,27
58264,Saint-Pierre-le-Moûtier,R,58,27
58265,Saint-Quentin-sur-Nohain,R,58,27
58266,Saint-Révérien,R,58,27
58267,Saint-Saulge,R,58,27
58268,Saint-Seine,R,58,27
58269,Saint-Sulpice,R,58,27
58270,Saint-Vérain,R,58,27
58271,Saizy,R,58,27
58272,Sardy-lès-Épiry,R,58,27
58273,Sauvigny-les-Bois,R,58,27
58274,Savigny-Poil-Fol,R,58,27
58275,Saxi-Bourdon,R,58,27
58276,Sémelay,R,58,27
58277,Sermages,R,58,27
58278,Sermoise-sur-Loire,B,58,27
58279,Sichamps,R,58,27
58280,Sougy-sur-Loire,R,58,27
58281,Suilly-la-Tour,R,58,27
58282,Surgy,R,58,27
58283,Taconnay,R,58,27
58284,Talon,R,58,27
58285,Tamnay-en-Bazois,R,58,27
58286,Tannay,R,58,27
58287,Tazilly,R,58,27
58288,Teigny,R,58,27
58289,Ternant,R,58,27
58290,Thaix,R,58,27
58291,Thianges,R,58,27
58292,Tintury,R,58,27
58293,Toury-Lurcy,R,58,27
58294,Toury-sur-Jour,R,58,27
58295,Tracy-sur-Loire,R,58,27
58296,Tresnay,R,58,27
58297,Trois-Vèvres,R,58,27
58298,Tronsanges,R,58,27
58299,Trucy-l'Orgueilleux,R,58,27
58300,Urzy,R,58,27
58301,Vandenesse,R,58,27
58302,Varennes-lès-Narcy,R,58,27
58303,Varennes-Vauzelles,B,58,27
58304,Varzy,R,58,27
58305,Vauclaix,R,58,27
58306,Verneuil,R,58,27
58307,Vielmanay,R,58,27
58308,Vignol,R,58,27
58309,Villapourçon,R,58,27
58310,Villiers-le-Sec,R,58,27
58311,Ville-Langy,R,58,27
58312,Villiers-sur-Yonne,R,58,27
58313,Vitry-Laché,R,58,27
59001,Abancourt,R,59,32
59002,Abscon,B,59,32
59003,Aibes,R,59,32
59004,Aix-en-Pévèle,R,59,32
59005,Allennes-les-Marais,B,59,32
59006,Amfroipret,R,59,32
59007,Anhiers,B,59,32
59008,Aniche,B,59,32
59009,Villeneuve-d'Ascq,B,59,32
59010,Anneux,R,59,32
59011,Annœullin,C,59,32
59012,Anor,I,59,32
59013,Anstaing,B,59,32
59014,Anzin,B,59,32
59015,Arleux,C,59,32
59016,Armbouts-Cappel,R,59,32
59017,Armentières,C,59,32
59018,Arnèke,R,59,32
59019,Artres,C,59,32
59021,Assevent,B,59,32
59022,Attiches,I,59,32
59023,Aubencheul-au-Bac,R,59,32
59024,Auberchicourt,B,59,32
59025,Aubers,R,59,32
59026,Aubigny-au-Bac,R,59,32
59027,Aubry-du-Hainaut,B,59,32
59028,Auby,B,59,32
59029,Auchy-lez-Orchies,B,59,32
59031,Audignies,R,59,32
59032,Aulnoy-lez-Valenciennes,B,59,32
59033,Aulnoye-Aymeries,B,59,32
59034,Avelin,B,59,32
59035,Avesnelles,B,59,32
59036,Avesnes-sur-Helpe,C,59,32
59037,Avesnes-les-Aubert,I,59,32
59038,Avesnes-le-Sec,R,59,32
59039,Awoingt,B,59,32
59041,Bachant,B,59,32
59042,Bachy,R,59,32
59043,Bailleul,C,59,32
59044,Baisieux,B,59,32
59045,Baives,R,59,32
59046,Bambecque,R,59,32
59047,Banteux,R,59,32
59048,Bantigny,R,59,32
59049,Bantouzelle,R,59,32
59050,Bas-Lieu,B,59,32
59051,La Bassée,B,59,32
59052,Bauvin,B,59,32
59053,Bavay,C,59,32
59054,Bavinchove,R,59,32
59055,Bazuel,R,59,32
59056,Beaucamps-Ligny,R,59,32
59057,Beaudignies,R,59,32
59058,Beaufort,R,59,32
59059,Beaumont-en-Cambrésis,R,59,32
59060,Beaurain,R,59,32
59061,Beaurepaire-sur-Sambre,R,59,32
59062,Beaurieux,R,59,32
59063,Beauvois-en-Cambrésis,B,59,32
59064,Bellaing,B,59,32
59065,Bellignies,B,59,32
59066,Bérelles,R,59,32
59067,Bergues,C,59,32
59068,Berlaimont,B,59,32
59069,Bermerain,R,59,32
59070,Bermeries,R,59,32
59071,Bersée,R,59,32
59072,Bersillies,R,59,32
59073,Berthen,R,59,32
59074,Bertry,I,59,32
59075,Béthencourt,B,59,32
59076,Bettignies,R,59,32
59077,Bettrechies,R,59,32
59078,Beugnies,R,59,32
59079,Beuvrages,B,59,32
59080,Beuvry-la-Forêt,B,59,32
59081,Bévillers,R,59,32
59082,Bierne,C,59,32
59083,Bissezeele,R,59,32
59084,Blaringhem,R,59,32
59085,Blécourt,R,59,32
59086,Boeschepe,C,59,32
59087,Boëseghem,R,59,32
59088,Bois-Grenier,B,59,32
59089,Bollezeele,R,59,32
59090,Bondues,B,59,32
59091,Borre,B,59,32
59092,Bouchain,B,59,32
59093,Boulogne-sur-Helpe,R,59,32
59094,Bourbourg,I,59,32
59096,Bourghelles,B,59,32
59097,Boursies,R,59,32
59098,Bousbecque,B,59,32
59099,Bousies,R,59,32
59100,Bousignies,R,59,32
59101,Bousignies-sur-Roc,R,59,32
59102,Boussières-en-Cambrésis,R,59,32
59103,Boussières-sur-Sambre,B,59,32
59104,Boussois,B,59,32
59105,Bouvignies,B,59,32
59106,Bouvines,B,59,32
59107,Bray-Dunes,I,59,32
59108,Briastre,R,59,32
59109,Brillon,R,59,32
59110,Brouckerque,R,59,32
59111,Broxeele,R,59,32
59112,Bruay-sur-l'Escaut,B,59,32
59113,Bruille-lez-Marchiennes,B,59,32
59114,Bruille-Saint-Amand,B,59,32
59115,Brunémont,R,59,32
59116,Bry,B,59,32
59117,Bugnicourt,R,59,32
59118,Busigny,C,59,32
59119,Buysscheure,R,59,32
59120,Caëstre,R,59,32
59121,Cagnoncles,R,59,32
59122,Cambrai,C,59,32
59123,Camphin-en-Carembault,R,59,32
59124,Camphin-en-Pévèle,R,59,32
59125,Cantaing-sur-Escaut,R,59,32
59126,Cantin,R,59,32
59127,Capelle,R,59,32
59128,Capinghem,B,59,32
59129,Cappelle-en-Pévèle,R,59,32
59130,Cappelle-Brouck,R,59,32
59131,Cappelle-la-Grande,B,59,32
59132,Carnières,R,59,32
59133,Carnin,R,59,32
59134,Cartignies,R,59,32
59135,Cassel,R,59,32
59136,Le Cateau-Cambrésis,C,59,32
59137,Catillon-sur-Sambre,R,59,32
59138,Cattenières,R,59,32
59139,Caudry,C,59,32
59140,Caullery,R,59,32
59141,Cauroir,R,59,32
59142,Cerfontaine,R,59,32
59143,La Chapelle-d'Armentières,B,59,32
59144,Château-l'Abbaye,B,59,32
59145,Chemy,R,59,32
59146,Chéreng,B,59,32
59147,Choisies,R,59,32
59148,Clairfayts,R,59,32
59149,Clary,R,59,32
59150,Cobrieux,R,59,32
59151,Colleret,R,59,32
59152,Comines,B,59,32
59153,Condé-sur-l'Escaut,B,59,32
59155,Coudekerque-Branche,B,59,32
59156,Courchelettes,B,59,32
59157,Cousolre,I,59,32
59158,Coutiches,R,59,32
59159,Craywick,R,59,32
59160,Crespin,B,59,32
59161,Crèvecœur-sur-l'Escaut,R,59,32
59162,Crochte,R,59,32
59163,Croix,B,59,32
59164,Croix-Caluyau,R,59,32
59165,Cuincy,B,59,32
59166,Curgies,R,59,32
59167,Cuvillers,R,59,32
59168,Cysoing,C,59,32
59169,Damousies,R,59,32
59170,Dechy,B,59,32
59171,Dehéries,R,59,32
59172,Denain,B,59,32
59173,Deûlémont,R,59,32
59174,Dimechaux,R,59,32
59175,Dimont,R,59,32
59176,Doignies,R,59,32
59177,Dompierre-sur-Helpe,R,59,32
59178,Douai,C,59,32
59179,Douchy-les-Mines,B,59,32
59180,Le Doulieu,R,59,32
59181,Dourlers,R,59,32
59182,Drincham,R,59,32
59183,Dunkerque,C,59,32
59184,Ebblinghem,R,59,32
59185,Écaillon,B,59,32
59186,Eccles,R,59,32
59187,Éclaibes,B,59,32
59188,Écuélin,R,59,32
59189,Eecke,R,59,32
59190,Élesmes,R,59,32
59191,Élincourt,R,59,32
59192,Émerchicourt,B,59,32
59193,Emmerin,B,59,32
59194,Englefontaine,C,59,32
59195,Englos,B,59,32
59196,Ennetières-en-Weppes,R,59,32
59197,Ennevelin,R,59,32
59198,Eppe-Sauvage,R,59,32
59199,Erchin,R,59,32
59200,Eringhem,R,59,32
59201,Erquinghem-le-Sec,R,59,32
59202,Erquinghem-Lys,B,59,32
59203,Erre,B,59,32
59204,Escarmain,R,59,32
59205,Escaudain,B,59,32
59206,Escaudœuvres,B,59,32
59207,Escautpont,B,59,32
59208,Escobecques,R,59,32
59209,Esnes,R,59,32
59210,Esquelbecq,I,59,32
59211,Esquerchin,B,59,32
59212,Estaires,B,59,32
59213,Estourmel,R,59,32
59214,Estrées,B,59,32
59215,Estreux,R,59,32
59216,Eswars,R,59,32
59217,Eth,B,59,32
59218,Étrœungt,R,59,32
59219,Estrun,R,59,32
59220,Faches-Thumesnil,B,59,32
59221,Famars,B,59,32
59222,Faumont,C,59,32
59223,Le Favril,R,59,32
59224,Féchain,C,59,32
59225,Feignies,B,59,32
59226,Felleries,R,59,32
59227,Fenain,B,59,32
59228,Férin,R,59,32
59229,Féron,R,59,32
59230,Ferrière-la-Grande,B,59,32
59231,Ferrière-la-Petite,R,59,32
59232,La Flamengrie,R,59,32
59233,Flaumont-Waudrechies,B,59,32
59234,Flers-en-Escrebieux,B,59,32
59236,Flesquières,R,59,32
59237,Flêtre,R,59,32
59238,Flines-lès-Mortagne,C,59,32
59239,Flines-lez-Raches,I,59,32
59240,Floursies,R,59,32
59241,Floyon,R,59,32
59242,Fontaine-au-Bois,R,59,32
59243,Fontaine-au-Pire,B,59,32
59244,Fontaine-Notre-Dame,R,59,32
59246,Forest-en-Cambrésis,R,59,32
59247,Forest-sur-Marque,B,59,32
59249,Fourmies,C,59,32
59250,Fournes-en-Weppes,R,59,32
59251,Frasnoy,B,59,32
59252,Frelinghien,B,59,32
59253,Fresnes-sur-Escaut,B,59,32
59254,Fressain,R,59,32
59255,Fressies,B,59,32
59256,Fretin,B,59,32
59257,Fromelles,R,59,32
59258,Genech,I,59,32
59259,Ghissignies,R,59,32
59260,Ghyvelde,C,59,32
59261,Glageon,B,59,32
59262,Godewaersvelde,B,59,32
59263,Gœulzin,R,59,32
59264,Gognies-Chaussée,R,59,32
59265,Gommegnies,B,59,32
59266,Gondecourt,C,59,32
59267,Gonnelieu,R,59,32
59268,La Gorgue,B,59,32
59269,Gouzeaucourt,R,59,32
59270,Grand-Fayt,R,59,32
59271,Grande-Synthe,B,59,32
59272,Grand-Fort-Philippe,B,59,32
59273,Gravelines,B,59,32
59274,La Groise,R,59,32
59275,Gruson,B,59,32
59276,Guesnain,B,59,32
59277,Gussignies,R,59,32
59278,Hallennes-lez-Haubourdin,B,59,32
59279,Halluin,B,59,32
59280,Hamel,R,59,32
59281,Hantay,B,59,32
59282,Hardifort,R,59,32
59283,Hargnies,R,59,32
59284,Hasnon,B,59,32
59285,Haspres,I,59,32
59286,Haubourdin,B,59,32
59287,Haucourt-en-Cambrésis,R,59,32
59288,Haulchin,B,59,32
59289,Haussy,R,59,32
59290,Haut-Lieu,B,59,32
59291,Hautmont,B,59,32
59292,Haveluy,I,59,32
59293,Haverskerque,B,59,32
59294,Haynecourt,R,59,32
59295,Hazebrouck,C,59,32
59296,Hecq,B,59,32
59297,Hélesmes,B,59,32
59299,Hem,B,59,32
59300,Hem-Lenglet,B,59,32
59301,Hergnies,B,59,32
59302,Hérin,B,59,32
59303,Herlies,I,59,32
59304,Herrin,B,59,32
59305,Herzeele,R,59,32
59306,Hestrud,R,59,32
59307,Holque,B,59,32
59308,Hondeghem,R,59,32
59309,Hondschoote,I,59,32
59310,Hon-Hergies,R,59,32
59311,Honnechy,R,59,32
59312,Honnecourt-sur-Escaut,R,59,32
59313,Hordain,B,59,32
59314,Hornaing,B,59,32
59315,Houdain-lez-Bavay,B,59,32
59316,Houplin-Ancoisne,I,59,32
59317,Houplines,B,59,32
59318,Houtkerque,R,59,32
59319,Hoymille,C,59,32
59320,Illies,R,59,32
59321,Inchy,R,59,32
59322,Iwuy,I,59,32
59323,Jenlain,R,59,32
59324,Jeumont,B,59,32
59325,Jolimetz,B,59,32
59326,Killem,R,59,32
59327,Lallaing,B,59,32
59328,Lambersart,B,59,32
59329,Lambres-lez-Douai,B,59,32
59330,Landas,B,59,32
59331,Landrecies,I,59,32
59332,Lannoy,B,59,32
59333,Larouillies,R,59,32
59334,Lauwin-Planque,B,59,32
59335,Lecelles,B,59,32
59336,Lécluse,C,59,32
59337,Lederzeele,R,59,32
59338,Ledringhem,R,59,32
59339,Leers,B,59,32
59340,Leffrinckoucke,B,59,32
59341,Lesdain,R,59,32
59342,Lez-Fontaine,R,59,32
59343,Lesquin,B,59,32
59344,Leval,B,59,32
59345,Lewarde,B,59,32
59346,Lezennes,B,59,32
59347,Liessies,R,59,32
59348,Lieu-Saint-Amand,B,59,32
59349,Ligny-en-Cambrésis,R,59,32
59350,Lille,C,59,32
59351,Limont-Fontaine,B,59,32
59352,Linselles,B,59,32
59353,Locquignol,R,59,32
59354,Loffre,R,59,32
59356,Lompret,B,59,32
59357,La Longueville,I,59,32
59358,Looberghe,R,59,32
59359,Loon-Plage,B,59,32
59360,Loos,B,59,32
59361,Lourches,B,59,32
59363,Louvignies-Quesnoy,R,59,32
59364,Louvil,B,59,32
59365,Louvroil,B,59,32
59366,Lynde,R,59,32
59367,Lys-lez-Lannoy,B,59,32
59368,La Madeleine,B,59,32
59369,Maing,B,59,32
59370,Mairieux,B,59,32
59371,Le Maisnil,R,59,32
59372,Malincourt,R,59,32
59374,Marbaix,R,59,32
59375,Marchiennes,I,59,32
59377,Marcoing,C,59,32
59378,Marcq-en-Barœul,B,59,32
59379,Marcq-en-Ostrevent,R,59,32
59381,Maresches,C,59,32
59382,Maretz,B,59,32
59383,Marly,B,59,32
59384,Maroilles,R,59,32
59385,Marpent,B,59,32
59386,Marquette-lez-Lille,B,59,32
59387,Marquette-en-Ostrevant,R,59,32
59388,Marquillies,C,59,32
59389,Masnières,C,59,32
59390,Masny,B,59,32
59391,Mastaing,R,59,32
59392,Maubeuge,C,59,32
59393,Maulde,C,59,32
59394,Maurois,R,59,32
59395,Mazinghien,R,59,32
59396,Mecquignies,R,59,32
59397,Merckeghem,R,59,32
59398,Mérignies,C,59,32
59399,Merris,R,59,32
59400,Merville,B,59,32
59401,Méteren,B,59,32
59402,Millam,R,59,32
59403,Millonfosse,B,59,32
59405,Mœuvres,R,59,32
59406,Monceau-Saint-Waast,R,59,32
59407,Monchaux-sur-Écaillon,R,59,32
59408,Moncheaux,B,59,32
59409,Monchecourt,I,59,32
59410,Mons-en-Barœul,B,59,32
59411,Mons-en-Pévèle,B,59,32
59412,Montay,B,59,32
59413,Montigny-en-Cambrésis,R,59,32
59414,Montigny-en-Ostrevent,B,59,32
59415,Montrécourt,R,59,32
59416,Morbecque,B,59,32
59418,Mortagne-du-Nord,C,59,32
59419,Mouchin,R,59,32
59420,Moustier-en-Fagne,R,59,32
59421,Mouvaux,B,59,32
59422,Naves,R,59,32
59423,Neuf-Berquin,B,59,32
59424,Neuf-Mesnil,B,59,32
59425,Neuville-en-Avesnois,R,59,32
59426,Neuville-en-Ferrain,B,59,32
59427,La Neuville,R,59,32
59428,Neuville-Saint-Rémy,B,59,32
59429,Neuville-sur-Escaut,B,59,32
59430,Neuvilly,R,59,32
59431,Nieppe,B,59,32
59432,Niergnies,R,59,32
59433,Nieurlet,R,59,32
59434,Nivelle,B,59,32
59435,Nomain,I,59,32
59436,Noordpeene,R,59,32
59437,Noyelles-lès-Seclin,B,59,32
59438,Noyelles-sur-Escaut,R,59,32
59439,Noyelles-sur-Sambre,R,59,32
59440,Noyelles-sur-Selle,R,59,32
59441,Obies,R,59,32
59442,Obrechies,R,59,32
59443,Ochtezeele,R,59,32
59444,Odomez,B,59,32
59445,Ohain,R,59,32
59446,Oisy,B,59,32
59447,Onnaing,B,59,32
59448,Oost-Cappel,R,59,32
59449,Orchies,C,59,32
59450,Ors,R,59,32
59451,Orsinval,B,59,32
59452,Ostricourt,B,59,32
59453,Oudezeele,R,59,32
59454,Oxelaëre,R,59,32
59455,Paillencourt,R,59,32
59456,Pecquencourt,B,59,32
59457,Pérenchies,B,59,32
59458,Péronne-en-Mélantois,B,59,32
59459,Petite-Forêt,B,59,32
59461,Petit-Fayt,R,59,32
59462,Phalempin,I,59,32
59463,Pitgam,R,59,32
59464,Poix-du-Nord,C,59,32
59465,Pommereuil,R,59,32
59466,Pont-à-Marcq,B,59,32
59467,Pont-sur-Sambre,B,59,32
59468,Potelle,B,59,32
59469,Pradelles,R,59,32
59470,Prémesques,B,59,32
59471,Préseau,R,59,32
59472,Preux-au-Bois,B,59,32
59473,Preux-au-Sart,R,59,32
59474,Prisches,R,59,32
59475,Prouvy,B,59,32
59476,Proville,B,59,32
59477,Provin,B,59,32
59478,Quaëdypre,R,59,32
59479,Quarouble,B,59,32
59480,Quérénaing,R,59,32
59481,Le Quesnoy,C,59,32
59482,Quesnoy-sur-Deûle,B,59,32
59483,Quiévelon,R,59,32
59484,Quiévrechain,B,59,32
59485,Quiévy,R,59,32
59486,Râches,B,59,32
59487,Radinghem-en-Weppes,R,59,32
59488,Raillencourt-Sainte-Olle,B,59,32
59489,Raimbeaucourt,B,59,32
59490,Rainsars,R,59,32
59491,Raismes,B,59,32
59492,Ramillies,R,59,32
59493,Ramousies,R,59,32
59494,Raucourt-au-Bois,R,59,32
59495,Recquignies,B,59,32
59496,Rejet-de-Beaulieu,R,59,32
59497,Renescure,R,59,32
59498,Reumont,R,59,32
59499,Rexpoëde,R,59,32
59500,Ribécourt-la-Tour,R,59,32
59501,Rieulay,B,59,32
59502,Rieux-en-Cambrésis,R,59,32
59503,Robersart,B,59,32
59504,Rœulx,B,59,32
59505,Rombies-et-Marchipont,R,59,32
59506,Romeries,R,59,32
59507,Ronchin,B,59,32
59508,Roncq,B,59,32
59509,Roost-Warendin,B,59,32
59511,Rosult,B,59,32
59512,Roubaix,B,59,32
59513,Roucourt,R,59,32
59514,Rousies,B,59,32
59515,Rouvignies,B,59,32
59516,Rubrouck,R,59,32
59517,Les Rues-des-Vignes,R,59,32
59518,Ruesnes,R,59,32
59519,Rumegies,B,59,32
59520,Rumilly-en-Cambrésis,C,59,32
59521,Sailly-lez-Cambrai,B,59,32
59522,Sailly-lez-Lannoy,B,59,32
59523,Sainghin-en-Mélantois,C,59,32
59524,Sainghin-en-Weppes,B,59,32
59525,Sains-du-Nord,I,59,32
59526,Saint-Amand-les-Eaux,C,59,32
59527,Saint-André-lez-Lille,B,59,32
59528,Saint-Aubert,R,59,32
59529,Saint-Aubin,R,59,32
59530,Saint-Aybert,R,59,32
59531,Saint-Benin,R,59,32
59532,Saint-Georges-sur-l'Aa,R,59,32
59533,Saint-Hilaire-lez-Cambrai,C,59,32
59534,Saint-Hilaire-sur-Helpe,R,59,32
59535,Saint-Jans-Cappel,B,59,32
59536,Sainte-Marie-Cappel,R,59,32
59537,Saint-Martin-sur-Écaillon,R,59,32
59538,Saint-Momelin,R,59,32
59539,Saint-Pierre-Brouck,R,59,32
59541,Saint-Python,B,59,32
59542,Saint-Remy-Chaussée,R,59,32
59543,Saint-Remy-du-Nord,B,59,32
59544,Saint-Saulve,B,59,32
59545,Saint-Souplet,R,59,32
59546,Saint-Sylvestre-Cappel,R,59,32
59547,Saint-Vaast-en-Cambrésis,B,59,32
59548,Saint-Waast,R,59,32
59549,Salesches,R,59,32
59550,Salomé,B,59,32
59551,Saméon,B,59,32
59552,Sancourt,R,59,32
59553,Santes,B,59,32
59554,Sars-et-Rosières,R,59,32
59555,Sars-Poteries,R,59,32
59556,Sassegnies,R,59,32
59557,Saultain,B,59,32
59558,Saulzoir,R,59,32
59559,Sebourg,C,59,32
59560,Seclin,B,59,32
59562,Sémeries,R,59,32
59563,Semousies,R,59,32
59564,La Sentinelle,B,59,32
59565,Sepmeries,C,59,32
59566,Sequedin,B,59,32
59567,Séranvillers-Forenville,R,59,32
59568,Sercus,R,59,32
59569,Sin-le-Noble,B,59,32
59570,Socx,R,59,32
59571,Solesmes,C,59,32
59572,Solre-le-Château,R,59,32
59573,Solrinnes,R,59,32
59574,Somain,B,59,32
59575,Sommaing,R,59,32
59576,Spycker,R,59,32
59577,Staple,R,59,32
59578,Steenbecque,B,59,32
59579,Steene,R,59,32
59580,Steenvoorde,C,59,32
59581,Steenwerck,B,59,32
59582,Strazeele,R,59,32
59583,Taisnières-en-Thiérache,R,59,32
59584,Taisnières-sur-Hon,R,59,32
59585,Templemars,B,59,32
59586,Templeuve-en-Pévèle,C,59,32
59587,Terdeghem,B,59,32
59588,Téteghem-Coudekerque-Village,B,59,32
59589,Thiant,B,59,32
59590,Thiennes,R,59,32
59591,Thivencelle,R,59,32
59592,Thumeries,B,59,32
59593,Thun-l'Évêque,R,59,32
59594,Thun-Saint-Amand,C,59,32
59595,Thun-Saint-Martin,R,59,32
59596,Tilloy-lez-Marchiennes,R,59,32
59597,Tilloy-lez-Cambrai,B,59,32
59598,Toufflers,B,59,32
59599,Tourcoing,B,59,32
59600,Tourmignies,R,59,32
59601,Trélon,C,59,32
59602,Tressin,B,59,32
59603,Trith-Saint-Léger,B,59,32
59604,Troisvilles,R,59,32
59605,Uxem,R,59,32
59606,Valenciennes,C,59,32
59607,Vendegies-au-Bois,R,59,32
59608,Vendegies-sur-Écaillon,R,59,32
59609,Vendeville,B,59,32
59610,Verchain-Maugré,R,59,32
59611,Verlinghem,B,59,32
59612,Vertain,R,59,32
59613,Vicq,B,59,32
59614,Viesly,R,59,32
59615,Vieux-Berquin,B,59,32
59616,Vieux-Condé,B,59,32
59617,Vieux-Mesnil,R,59,32
59618,Vieux-Reng,R,59,32
59619,Villereau,B,59,32
59620,Villers-au-Tertre,R,59,32
59622,Villers-en-Cauchies,R,59,32
59623,Villers-Guislain,R,59,32
59624,Villers-Outréaux,I,59,32
59625,Villers-Plouich,R,59,32
59626,Villers-Pol,B,59,32
59627,Villers-Sire-Nicole,R,59,32
59628,Volckerinckhove,R,59,32
59629,Vred,R,59,32
59630,Wahagnies,B,59,32
59631,Walincourt-Selvigny,I,59,32
59632,Wallers,B,59,32
59633,Wallers-en-Fagne,R,59,32
59634,Wallon-Cappel,R,59,32
59635,Wambaix,R,59,32
59636,Wambrechies,B,59,32
59637,Wandignies-Hamage,R,59,32
59638,Wannehain,R,59,32
59639,Wargnies-le-Grand,R,59,32
59640,Wargnies-le-Petit,R,59,32
59641,Warhem,C,59,32
59642,Warlaing,R,59,32
59643,Warneton,R,59,32
59645,Wasnes-au-Bac,R,59,32
59646,Wasquehal,B,59,32
59647,Watten,C,59,32
59648,Wattignies,B,59,32
59649,Wattignies-la-Victoire,R,59,32
59650,Wattrelos,B,59,32
59651,Wavrechain-sous-Denain,B,59,32
59652,Wavrechain-sous-Faulx,R,59,32
59653,Wavrin,C,59,32
59654,Waziers,B,59,32
59655,Wemaers-Cappel,R,59,32
59656,Wervicq-Sud,B,59,32
59657,West-Cappel,R,59,32
59658,Wicres,R,59,32
59659,Wignehies,B,59,32
59660,Willems,B,59,32
59661,Willies,R,59,32
59662,Winnezeele,R,59,32
59663,Wormhout,I,59,32
59664,Wulverdinghe,R,59,32
59665,Wylder,R,59,32
59666,Zegerscappel,R,59,32
59667,Zermezeele,R,59,32
59668,Zuydcoote,B,59,32
59669,Zuytpeene,R,59,32
59670,Don,B,59,32
60001,Abancourt,R,60,32
60002,Abbecourt,R,60,32
60003,Abbeville-Saint-Lucien,R,60,32
60004,Achy,R,60,32
60005,Acy-en-Multien,R,60,32
60006,Les Ageux,B,60,32
60007,Agnetz,B,60,32
60008,Airion,R,60,32
60009,Allonne,B,60,32
60010,Amblainville,R,60,32
60011,Amy,R,60,32
60012,Andeville,I,60,32
60013,Angicourt,B,60,32
60014,Angivillers,R,60,32
60015,Angy,B,60,32
60016,Ansacq,R,60,32
60017,Ansauvillers,R,60,32
60019,Antheuil-Portes,R,60,32
60020,Antilly,R,60,32
60021,Appilly,R,60,32
60022,Apremont,R,60,32
60023,Armancourt,B,60,32
60024,Arsy,R,60,32
60025,Attichy,R,60,32
60026,Auchy-la-Montagne,R,60,32
60027,Auger-Saint-Vincent,R,60,32
60028,Aumont-en-Halatte,R,60,32
60029,Auneuil,I,60,32
60030,Auteuil,R,60,32
60031,Autheuil-en-Valois,R,60,32
60032,Autrêches,R,60,32
60033,Avilly-Saint-Léonard,B,60,32
60034,Avrechy,R,60,32
60035,Avricourt,R,60,32
60036,Avrigny,R,60,32
60037,Babœuf,R,60,32
60039,Bacouël,R,60,32
60040,Bailleul-le-Soc,R,60,32
60041,Bailleul-sur-Thérain,I,60,32
60042,Bailleval,R,60,32
60043,Bailly,R,60,32
60044,Balagny-sur-Thérain,B,60,32
60045,Barbery,R,60,32
60046,Bargny,R,60,32
60047,Baron,R,60,32
60048,Baugy,R,60,32
60049,Bazancourt,R,60,32
60050,Bazicourt,R,60,32
60051,Beaudéduit,R,60,32
60052,Beaugies-sous-Bois,R,60,32
60053,Beaulieu-les-Fontaines,R,60,32
60054,Les Hauts-Talican,R,60,32
60055,Beaurains-lès-Noyon,R,60,32
60056,Beaurepaire,R,60,32
60057,Beauvais,C,60,32
60058,Beauvoir,R,60,32
60059,Béhéricourt,R,60,32
60060,Belle-Église,B,60,32
60061,Belloy,R,60,32
60062,Berlancourt,R,60,32
60063,Berneuil-en-Bray,R,60,32
60064,Berneuil-sur-Aisne,B,60,32
60065,Berthecourt,C,60,32
60066,Béthancourt-en-Valois,R,60,32
60067,Béthisy-Saint-Martin,B,60,32
60068,Béthisy-Saint-Pierre,C,60,32
60069,Betz,R,60,32
60070,Bienville,B,60,32
60071,Biermont,R,60,32
60072,Bitry,R,60,32
60073,Blacourt,R,60,32
60074,Blaincourt-lès-Précy,B,60,32
60075,Blancfossé,R,60,32
60076,Blargies,R,60,32
60077,Blicourt,R,60,32
60078,Blincourt,R,60,32
60079,Boissy-Fresnoy,R,60,32
60081,Bonlier,R,60,32
60082,Bonneuil-les-Eaux,R,60,32
60083,Bonneuil-en-Valois,R,60,32
60084,Bonnières,R,60,32
60085,Bonvillers,R,60,32
60086,Boran-sur-Oise,B,60,32
60087,Borest,R,60,32
60088,Bornel,C,60,32
60089,Boubiers,R,60,32
60090,Bouconvillers,R,60,32
60091,Bouillancy,R,60,32
60092,Boullarre,R,60,32
60093,Boulogne-la-Grasse,R,60,32
60094,Boursonne,R,60,32
60095,Boury-en-Vexin,R,60,32
60097,Boutencourt,R,60,32
60098,Bouvresse,R,60,32
60099,Braisnes-sur-Aronde,R,60,32
60100,Brasseuse,R,60,32
60101,Brégy,R,60,32
60102,Brenouille,B,60,32
60103,Bresles,I,60,32
60104,Breteuil,I,60,32
60105,Brétigny,R,60,32
60106,Breuil-le-Sec,B,60,32
60107,Breuil-le-Vert,B,60,32
60108,Briot,B,60,32
60109,Brombos,R,60,32
60110,Broquiers,B,60,32
60111,Broyes,R,60,32
60112,Brunvillers-la-Motte,R,60,32
60113,Bucamps,R,60,32
60114,Buicourt,R,60,32
60115,Bulles,R,60,32
60116,Bury,C,60,32
60117,Bussy,R,60,32
60118,Caisnes,R,60,32
60119,Cambronne-lès-Ribécourt,B,60,32
60120,Cambronne-lès-Clermont,R,60,32
60121,Campagne,R,60,32
60122,Campeaux,R,60,32
60123,Campremy,R,60,32
60124,Candor,R,60,32
60125,Canly,R,60,32
60126,Cannectancourt,R,60,32
60127,Canny-sur-Matz,R,60,32
60128,Canny-sur-Thérain,R,60,32
60129,Carlepont,R,60,32
60130,Catenoy,R,60,32
60131,Catheux,R,60,32
60132,Catigny,R,60,32
